2004,5,12,STL,SNA,287,660,103
2004,6,21,EWR,DCA,4503,4595,3
2004,5,3,LAX,ABQ,1559,774,4
2004,6,4,CLT,PIT,1121,1404,104
2004,8,20,MDW,SJC,1064,526,105
2004,9,28,MSP,IAH,751,493,105
2004,11,2,SFO,IND,368,368,9
2004,6,28,PHL,TPA,1213,1470,105
2004,12,18,GEG,ATL,156,612,110
2004,4,6,LAX,BOS,757,820,10
2004,11,20,PIT,RDU,1234,1062,3
2004,9,10,SAT,MSY,2450,2615,2
2004,3,19,ONT,SEA,894,1634,4
2004,4,5,EWR,PHX,938,425,3
2004,6,28,EWR,CLE,849,1026,103
2004,7,2,MCO,CVG,5483,5482,103
2004,12,7,EWR,CMH,4509,4560,104
2004,8,2,LAX,PHL,881,252,9
2004,7,14,LAX,SAN,252,710,4
2004,11,30,ORD,BNA,228,1748,3
2004,6,22,TPA,MCI,1407,1084,3
2004,2,13,LGA,CLE,7210,7778,103
2004,7,5,DCA,BOS,4970,5023,103
2004,1,5,TPA,ORF,487,1454,104
2004,10,30,ORD,SJC,447,291,105
2004,3,5,DEN,HNL,1131,67,5
2004,7,8,ONT,OAK,2451,990,3
2004,6,19,MSP,BNA,759,938,4
2004,1,14,LGA,STL,416,1563,103
2004,5,12,TUL,DAL,1063,30,3
2004,12,16,LAX,ATL,194,1620,9
2004,2,20,SAN,SFO,545,360,6
2004,10,12,ATL,AUS,476,1987,4
2004,12,27,TPA,LGA,892,1246,5
2004,12,13,LGA,TPA,939,849,105
2004,1,27,IAD,LAS,1203,615,3
2004,6,2,LAS,BOS,1569,866,109
2004,1,17,EWR,IAD,369,580,3
2004,5,25,MCI,EWR,1148,210,5
2004,4,12,TPA,BHM,266,179,102
2004,7,3,RDU,HOU,1795,299,103
2004,12,10,EWR,DCA,4513,4460,3
2004,8,27,CLE,MDW,1832,381,101
2004,7,22,RDU,ORF,1197,984,3
2004,2,22,LAS,PDX,2781,359,103
2004,4,29,LAS,PHX,391,543,5
2004,5,29,BOS,MCO,1691,1066,7
2004,1,4,DEN,BOS,1762,1030,7
2004,9,2,BOS,LAX,25,568,6
2004,5,21,PVD,MSP,2157,2759,103
2004,2,25,EWR,ABQ,49,630,5
2004,8,8,RDU,IND,1247,1233,1
2004,1,15,ORD,STL,1479,1570,8
2004,3,7,BOS,DTW,527,442,4
2004,1,7,LAX,MSP,3,757,7
2004,5,9,MKE,GRR,1961,1202,4
2004,9,5,BOS,MIA,1727,2200,107
2004,7,9,MIA,MKE,1203,678,4
2004,6,25,BOS,DCA,993,378,105
2004,12,22,AUS,MIA,779,512,7
2004,12,17,SAT,PVD,761,604,6
2004,12,13,CLE,EWR,2166,2166,102
2004,1,12,SJC,AUS,2527,2213,6
2004,4,13,RDU,CLE,441,2086,3
2004,2,20,CMH,ISP,5160,5814,3
2004,5,5,PHX,LAX,1574,2445,106
2004,7,10,PHL,PBI,1107,915,5
2004,12,8,SMF,PHL,740,1120,9
2004,1,26,MCO,DCA,218,954,3
2004,12,15,JFK,DCA,879,1604,7
2004,4,18,MCI,DCA,1485,158,6
2004,12,20,SAV,MHT,512,1280,3
2004,3,27,TPA,SLC,365,199,4
2004,5,23,BHM,MEM,1238,1779,3
2004,12,28,TYS,OMA,4950,5866,102
2004,5,3,LGA,LAS,323,337,104
2004,1,9,SFO,MIA,886,855,110
2004,6,14,IAH,DEN,1332,1761,4
2004,9,19,DFW,BWI,2332,1524,6
2004,2,3,SJU,DCA,1616,1812,106
2004,9,29,SFO,PIT,58,246,9
2004,9,22,PHX,GTF,3993,3887,4
2004,8,5,MCO,DFW,531,668,4
2004,6,9,SFO,DEN,1529,1458,5
2004,2,14,STL,SAT,2353,1397,4
2004,2,5,MCO,FLL,566,547,5
2004,3,27,PIT,CLT,220,1138,3
2004,6,24,PDX,DCA,572,572,9
2004,2,14,SJU,ORD,1944,1185,5
2004,4,13,ALB,MCI,1515,1125,3
2004,12,27,DAY,CLE,5093,5322,102
2004,5,31,PIT,RDU,1630,546,3
2004,1,5,CLE,PHL,1221,1108,104
2004,6,10,STL,BWI,196,1057,4
2004,2,27,MHT,DTW,825,732,4
2004,6,9,MKE,DSM,5221,5852,5
2004,12,6,DTW,TUL,2046,3285,5
2004,10,21,DCA,MSY,1968,947,3
2004,11,2,OMA,PHX,2803,969,5
2004,6,27,CVG,CLT,1257,795,3
2004,9,16,SEA,CLE,250,534,10
2004,12,9,RDU,BDL,1297,602,5
2004,12,20,SLC,SJC,270,2231,103
2004,6,25,LAX,SMF,180,1583,10
2004,3,11,MDW,SMF,783,395,104
2004,3,24,ORD,IND,881,1142,4
2004,8,4,MCO,BOS,955,1850,105
2004,5,28,BWI,BNA,2422,413,3
2004,11,11,DCA,ATL,958,524,4
2004,8,29,IND,SJC,522,293,4
2004,10,13,LGA,JAX,369,1725,4
2004,6,15,IAH,PVD,734,34,6
2004,8,10,MSY,PVD,870,1246,5
2004,6,15,BHM,EWR,2089,2212,107
2004,3,4,MSY,DTW,3231,2695,5
2004,12,13,RNO,LAX,441,1095,8
2004,10,18,SAN,COS,906,740,104
2004,11,3,CAE,LEX,5050,5825,2
2004,2,8,MHT,STL,1403,2173,3
2004,1,29,DFW,MSP,754,457,4
2004,4,29,MSP,OMA,5916,5867,4
2004,4,1,ORD,PIT,970,170,5
2004,9,7,MEM,MSP,954,587,6
2004,11,22,FLL,TPA,1200,218,6
2004,7,1,LGA,PHL,937,70,3
2004,2,4,SNA,LAX,354,443,5
2004,12,30,MSP,MCO,1063,1104,106
2004,10,6,PWM,CLT,2260,3484,4
2004,12,27,ATL,CLE,1150,125,4
2004,10,18,SAT,DEN,630,1093,4
2004,9,2,BNA,BOS,1614,111,5
2004,7,29,SAT,RDU,1710,864,5
2004,9,1,PIT,LAX,647,702,3
2004,6,16,LGA,PVD,677,546,105
2004,8,4,DAL,AUS,2015,439,4
2004,5,24,MDW,PHX,903,2231,5
2004,1,23,IND,CLE,5751,5277,102
2004,10,3,GSP,DTW,5769,5206,3
2004,1,5,BWI,GSO,1135,480,4
2004,1,20,PHL,PHX,1565,2231,104
2004,6,14,EWR,MCO,625,1071,4
2004,8,6,OAK,SAN,616,1589,7
2004,7,19,BNA,CVG,943,216,104
2004,10,1,LGA,JFK,2015,3220,3
2004,4,1,BTR,XNA,3614,3617,3
2004,6,16,GSP,ORF,7410,7481,3
2004,3,7,DCA,BDL,553,120,6
2004,1,24,BOS,PDX,721,589,104
2004,1,6,PDX,DFW,347,478,108
2004,4,8,LGA,CVG,5133,5134,4
2004,2,18,AUS,BDL,1536,1026,6
2004,11,3,LAS,PHL,644,1686,9
2004,7,30,MEM,BTR,3672,3691,103
2004,10,22,BNA,MSN,2530,2898,105
2004,7,27,LGA,SFO,1007,139,4
2004,7,24,LGA,LAS,977,1549,104
2004,6,15,PHL,BOS,1151,1334,108
2004,6,29,LGA,LAS,1431,339,4
2004,9,15,PWM,IND,1653,1181,2
2004,2,13,LGA,BWI,369,440,4
2004,11,21,BOS,CLE,381,1758,3
2004,11,19,SNA,LAS,463,1998,2
2004,11,9,MCO,PHX,1487,409,3
2004,7,5,SFO,SLC,466,187,112
2004,7,27,GSP,RIC,3398,3418,103
2004,8,15,SFO,DTW,140,506,109
2004,9,14,EWR,IAH,2556,2556,4
2004,1,4,TPA,ORD,550,1609,103
2004,9,10,DFW,ORD,1104,1131,6
2004,1,2,OAK,ORD,376,1659,9
2004,7,6,SDF,BUF,1890,1124,3
2004,7,18,IND,EWR,1117,418,8
2004,12,23,PHL,DTW,1931,292,5
2004,10,11,CHS,RIC,5380,5263,104
2004,3,1,PDX,LGA,696,766,10
2004,12,27,SLC,PDX,799,344,103
2004,10,19,PBI,RDU,1855,1226,106
2004,10,25,PHX,OAK,103,384,6
2004,8,13,PWM,RDU,5546,5009,103
2004,6,18,JFK,SFO,19,954,4
2004,9,28,PVD,MHT,629,1015,103
2004,1,12,OKC,LGA,862,278,5
2004,1,5,TUL,SEA,455,1193,3
2004,4,13,CLE,BOS,538,66,10
2004,6,19,RNO,ABQ,2333,410,104
2004,1,18,AUS,SLC,640,149,3
2004,9,24,RDU,MSP,1021,170,3
2004,10,18,STL,MDW,2574,1000,104
2004,5,4,HOU,TUL,12,127,102
2004,2,8,IND,PHL,1181,706,3
2004,11,20,SJC,IAD,690,994,10
2004,3,31,LAX,SFO,6154,6256,2
2004,5,30,LGA,ORD,511,144,104
2004,3,12,LAX,AUS,48,981,9
2004,2,2,LAS,SMF,488,185,8
2004,4,20,IAD,LAX,1135,445,3
2004,8,28,JAX,DFW,1421,1463,3
2004,4,28,CLE,PHX,363,1450,104
2004,9,17,GSO,SDF,763,1569,103
2004,1,6,STL,SJC,660,287,3
2004,7,19,ORD,JFK,3270,2421,4
2004,9,17,RIC,DFW,1480,612,103
2004,5,18,PHL,ORD,901,746,3
2004,8,28,SFO,BOS,1734,1060,12
2004,12,6,TPA,MCO,1230,771,5
2004,5,30,RNO,TUS,538,345,107
2004,11,11,LAX,MHT,100,1214,10
2004,8,25,BNA,ALB,1120,1522,5
2004,7,26,PHX,OAK,1251,1942,4
2004,11,29,SAN,LAX,699,1249,3
2004,12,31,DTW,MSP,478,435,5
2004,9,17,ORF,PHL,1451,1776,4
2004,12,23,MHT,MCO,507,1485,4
2004,10,13,PIT,ATL,987,1272,104
2004,12,15,MCO,RSW,48,137,6
2004,12,25,BUF,PVD,489,354,105
2004,11,22,MSP,MCI,1680,1355,3
2004,11,23,ONT,DEN,1032,555,107
2004,7,8,DFW,JFK,1878,1492,7
2004,1,21,SLC,LAX,1158,453,107
2004,9,29,DAY,JFK,2257,3220,3
2004,6,26,ORD,SEA,936,917,6
2004,12,27,SJU,DFW,648,2167,6
2004,7,14,MCI,AUS,1485,1607,3
2004,3,30,BDL,DTW,7241,7200,3
2004,6,11,PHL,ORD,673,1682,102
2004,5,22,SEA,IAD,644,366,9
2004,3,1,EWR,MCO,803,418,5
2004,9,30,FLL,MCO,1529,708,6
2004,2,24,PBI,ORF,893,1752,5
2004,9,4,MIA,SJC,2201,2105,104
